image_id,identity,path,date,orientation,time-aware,time-proportional,random
2774,t302,images/t302/WosfkyUUfP.JPG,2016-07-08,right,train,train,train
2775,t302,images/t302/XVJlOfLVcE.JPG,2016-07-08,left,train,train,train
2776,t302,images/t302/lHwTPyAYrw.JPG,2016-07-08,left,train,train,train
2777,t302,images/t302/OiRPyRroAE.JPG,2016-07-08,topright,train,train,train
2778,t302,images/t302/IJRykLQczq.JPG,2016-07-08,left,train,train,train
2779,t302,images/t302/FzmzUzNvBd.JPG,2016-07-08,right,train,train,train
2780,t302,images/t302/pgHqGOLfkq.JPG,2016-07-13,topleft,train,train,train
2781,t302,images/t302/aHvXiEANiF.JPG,2016-07-13,right,train,train,val
2782,t302,images/t302/hLkDzxWNZX.JPG,2016-07-13,left,train,train,train
2783,t302,images/t302/TkxslMvnHL.JPG,2016-07-13,topleft,train,train,test
2784,t302,images/t302/KOsstNppdG.jpg,2019-06-17,right,val,train,train
2785,t302,images/t302/QbkjweNxpr.jpg,2019-06-17,right,val,train,train
2786,t302,images/t302/JwNtznonCu.jpg,2019-06-17,right,val,train,train
2787,t302,images/t302/xxcPfeZVFF.jpg,2019-06-17,right,val,train,val
2788,t302,images/t302/DhKXFKtgrv.jpg,2019-06-17,right,val,train,test
2789,t302,images/t302/GGetiTHibX.jpg,2019-06-17,below,val,train,train
2790,t302,images/t302/wYNWhTnTmt.jpg,2019-06-17,left,val,train,train
2791,t302,images/t302/ZLXiMcZyyt.jpg,2019-06-17,right,val,train,train
2792,t302,images/t302/OFZiArafHW.jpg,2019-06-17,topleft,val,train,val
2793,t302,images/t302/dQgmPruuBQ.jpg,2019-06-17,left,val,train,train
2794,t302,images/t302/EepLvZhKmc.jpg,2019-06-20,left,val,val,train
2795,t302,images/t302/CYOIVtwydA.jpg,2019-06-20,right,val,val,test
2796,t302,images/t302/qxpkxzrmFS.jpg,2019-06-20,topleft,val,val,train
2797,t302,images/t302/fqSHIBEXXE.jpg,2019-06-20,left,val,val,train
2798,t302,images/t302/LTjzWhgpZZ.jpg,2019-06-20,left,val,val,train
7505,t303,images/t303/lROxmNJDjI.JPG,2016-07-03,left,train,train,test
7506,t303,images/t303/HMgRtqpQhn.JPG,2016-07-03,topleft,train,train,test
7507,t303,images/t303/ilFZDctjtc.JPG,2016-07-03,topright,train,train,test
7508,t303,images/t303/nCBJunsDPJ.JPG,2016-07-03,right,train,train,train
7509,t303,images/t303/NIZylKEBfB.JPG,2016-07-03,right,train,train,train
7510,t303,images/t303/VJRydCguRE.JPG,2016-07-03,topleft,train,train,train
7511,t303,images/t303/AKEGcLcklk.JPG,2016-07-03,topleft,train,train,train
4133,t305,images/t305/REYvlZzweB.JPG,2016-07-10,topright,train,train,train
4134,t305,images/t305/EZlIMCXQIh.JPG,2016-07-10,right,train,train,train
4135,t305,images/t305/THkzYwDoyK.JPG,2016-07-10,left,train,train,train
4136,t305,images/t305/iiZfYDZOlT.JPG,2016-07-10,topright,train,train,train
4137,t305,images/t305/BEGLEspZKf.JPG,2016-07-10,topright,train,train,train
4138,t305,images/t305/nHMOMfshMT.JPG,2016-07-10,topright,train,train,train
4139,t305,images/t305/eCntPBMhbV.JPG,2016-07-10,topright,train,train,train
4140,t305,images/t305/aeaviTvEAi.JPG,2016-07-10,left,train,train,train
4141,t305,images/t305/vNgWcXLKgJ.JPG,2016-07-10,topleft,train,train,test
4142,t305,images/t305/DVrLMxzJDm.JPG,2016-07-10,top,train,train,train
4143,t305,images/t305/LUrgKzSPLj.JPG,2016-07-10,topleft,train,train,train
4144,t305,images/t305/SKeNaIdNnl.JPG,2016-07-04,right,train,train,val
4145,t305,images/t305/JMqYvQIBki.JPG,2016-07-04,right,train,train,train
4146,t305,images/t305/oZAPvtSUxU.JPG,2016-07-04,top,train,train,train
4147,t305,images/t305/YvUMancBvG.JPG,2016-07-04,right,train,train,test
4148,t305,images/t305/zbTzZVWrkL.JPG,2016-07-04,topleft,train,train,train
4149,t305,images/t305/TuGwmtWUSp.JPG,2016-07-04,topleft,train,train,train
4150,t305,images/t305/ImzqQSYQlC.JPG,2016-07-04,left,train,train,train
4151,t305,images/t305/uhjsAxUiwE.JPG,2016-07-08,left,train,train,train
4152,t305,images/t305/lfuhKLFWgW.JPG,2016-07-08,topleft,train,train,val
4153,t305,images/t305/PaZIxOlxtT.JPG,2016-07-08,left,train,train,train
4154,t305,images/t305/lLyQgPlVTo.JPG,2016-07-08,right,train,train,val
4155,t305,images/t305/JpVFTlMZAI.JPG,2016-07-08,left,train,train,val
4156,t305,images/t305/VmsEmyFPvQ.JPG,2020-07-12,right,test,train,val
4157,t305,images/t305/UcXZlxeIEq.JPG,2020-07-12,left,test,train,test
4158,t305,images/t305/cMfDfjRAiv.JPG,2020-07-12,topright,test,train,test
4159,t305,images/t305/REmzOnpxFG.JPG,2020-07-12,topright,test,train,val
4160,t305,images/t305/EXqymskQhV.JPG,2020-07-12,topright,test,train,test
4161,t305,images/t305/bHczoypQAs.JPG,2020-07-12,left,test,train,test
4162,t305,images/t305/DuPuJsUiZn.JPG,2020-07-12,right,test,train,test
4163,t305,images/t305/kwdxDDovAN.JPG,2020-07-12,right,test,train,train
4164,t305,images/t305/vMfCqLThUQ.JPG,2020-07-12,left,test,train,train
4165,t305,images/t305/ExDYkZahBX.JPG,2020-07-12,topright,test,train,train
4166,t305,images/t305/NHrCNSyefr.JPG,2020-07-12,left,test,train,train
4168,t305,images/t305/SEGNjtVtVu.JPG,2018-06-24,left,train,train,train
4169,t305,images/t305/szTpXKedwd.JPG,2018-06-24,left,train,train,train
4171,t305,images/t305/rnDLIIsWtf.JPG,2018-06-24,right,train,train,test
4172,t305,images/t305/cNBnTBMYXI.JPG,2018-06-24,left,train,train,train
4173,t305,images/t305/QzkTyrCuga.JPG,2018-06-23,left,train,train,train
4174,t305,images/t305/zmfrvYDxFe.JPG,2018-06-23,right,train,train,train
4175,t305,images/t305/fiKJTfJSvh.JPG,2018-06-23,right,train,train,train
4176,t305,images/t305/LPTRIPTubs.JPG,2018-06-23,topleft,train,train,test
5711,t306,images/t306/AUxHGPBTZY.JPG,2016-07-05,left,train,train,train
5712,t306,images/t306/pIDlnMsiOe.JPG,2016-07-05,topright,train,train,train
5713,t306,images/t306/EFzQHShkAl.JPG,2016-07-05,top,train,train,train
5714,t306,images/t306/jgyecBrKbq.JPG,2016-07-05,left,train,train,val
5715,t306,images/t306/WKVwBnYaXZ.JPG,2016-07-05,topright,train,train,test
5716,t306,images/t306/JyboBLRgpJ.JPG,2016-07-05,topright,train,train,train
5717,t306,images/t306/SYzhVcfAwg.JPG,2016-07-05,top,train,train,train
5718,t306,images/t306/iYrZNraubB.JPG,2016-07-05,topright,train,train,test
5719,t306,images/t306/ROjpmLSEqN.JPG,2016-07-05,left,train,train,train
578,t307,images/t307/INCwkGBfnE.JPG,2016-07-05,top,train,train,train
579,t307,images/t307/VQBbNxiIWY.JPG,2016-07-05,top,train,train,train
580,t307,images/t307/LoEKqGSEsQ.JPG,2016-07-05,topleft,train,train,train
581,t307,images/t307/ujTjCFSQHT.JPG,2016-07-05,right,train,train,train
582,t307,images/t307/WrAFugimCH.JPG,2016-07-05,topleft,train,train,train
583,t307,images/t307/ueLvkUmiXA.JPG,2016-07-05,right,train,train,test
584,t307,images/t307/yQIiNmmxlP.JPG,2016-07-05,topright,train,train,train
585,t307,images/t307/aPQedzDlZa.JPG,2016-07-05,left,train,train,train
586,t307,images/t307/mYvTRHKbKS.JPG,2016-07-05,topright,train,train,train
587,t307,images/t307/EBJsCNLYkH.JPG,2016-07-05,top,train,train,train
243,t308,images/t308/YgcaRGMarS.JPG,2016-07-06,right,train,train,train
244,t308,images/t308/yybiybZLvS.JPG,2016-07-06,top,train,train,train
245,t308,images/t308/QpdkIxIAha.JPG,2016-07-06,top,train,train,train
246,t308,images/t308/cnOlNbAJYf.JPG,2016-07-06,topleft,train,train,train
247,t308,images/t308/RYXmHNNhUb.JPG,2016-07-06,topleft,train,train,train
248,t308,images/t308/XJqjvzqmvB.JPG,2016-07-06,topleft,train,train,train
4752,t309,images/t309/iVTTryfiVH.JPG,2016-07-06,left,train,train,val
4753,t309,images/t309/IsFrGiehTB.JPG,2016-07-06,right,train,train,train
4754,t309,images/t309/AOFrQXlKuQ.JPG,2016-07-06,topright,train,train,train
4755,t309,images/t309/tSgUpvfJMh.JPG,2016-07-06,topright,train,train,train
4756,t309,images/t309/ChMdyCXbeF.JPG,2016-07-06,left,train,train,val
4757,t309,images/t309/tNdkrcukyt.JPG,2016-07-06,left,train,train,test
4758,t309,images/t309/mmMzaHRbqp.jpg,2019-06-17,right,val,test,train
4759,t309,images/t309/tvfTfKiLAB.jpg,2019-06-17,topright,val,test,val
4760,t309,images/t309/HKLLcniuaW.jpg,2019-06-17,left,val,test,train
4761,t309,images/t309/cvURJGyUrQ.jpg,2019-06-17,topleft,val,test,train
4762,t309,images/t309/kuCyKQEbTp.jpg,2019-06-17,topleft,val,test,train
4763,t309,images/t309/kucdBqGTGv.jpg,2019-06-17,topright,val,test,train
4764,t309,images/t309/fyCkvOlsWK.jpg,2019-06-17,left,val,test,test
4765,t309,images/t309/WWmOPeAltK.jpg,2019-06-17,topleft,val,test,test
4766,t309,images/t309/RBeUXipxlA.jpg,2019-06-17,topleft,val,test,train
4117,t310,images/t310/niGvJgwLIt.JPG,2016-07-06,right,train,train,train
4118,t310,images/t310/TtCsgwDdWK.JPG,2016-07-06,top,train,train,test
4119,t310,images/t310/scaclyrSnH.JPG,2016-07-06,left,train,train,train
4120,t310,images/t310/WaiCfnanPc.JPG,2016-07-06,topright,train,train,train
4121,t310,images/t310/sRjmxtefzK.JPG,2016-07-06,right,train,train,train
4122,t310,images/t310/dMQXtLEOWw.JPG,2016-07-06,top,train,train,train
4123,t310,images/t310/bxgVCKLnZH.jpg,2019-06-10,left,val,test,train
4124,t310,images/t310/vvSRMmKpIb.jpg,2019-06-10,left,val,test,train
4125,t310,images/t310/iwiXfyNwXp.jpg,2019-06-10,left,val,test,train
4126,t310,images/t310/MxQCXENfkk.jpg,2019-06-10,left,val,test,train
4127,t310,images/t310/mNZXVAyOGh.jpg,2019-06-10,left,val,test,test
4128,t310,images/t310/tFufJnGtEj.jpg,2019-06-10,left,val,test,train
4129,t310,images/t310/duLpJIDbIs.jpg,2019-06-10,left,val,test,train
3220,t311,images/t311/bFmJGJFrfk.JPG,2016-07-06,left,train,train,val
3221,t311,images/t311/TUfNqYGTkb.JPG,2016-07-06,topright,train,train,train
3222,t311,images/t311/TEEutuqkDl.JPG,2016-07-06,topright,train,train,train
3223,t311,images/t311/DBlKFdnUhF.JPG,2016-07-06,left,train,train,train
3224,t311,images/t311/iwaTXoPaRI.JPG,2016-07-06,right,train,train,train
3225,t311,images/t311/ZxlGulivTk.JPG,2016-07-06,left,train,train,train
3226,t311,images/t311/ymOuyrMjss.JPG,2016-07-06,left,train,train,train
4454,t312,images/t312/NqptmjetMk.JPG,2016-07-07,topleft,train,train,test
4455,t312,images/t312/YUGymdSgMb.JPG,2016-07-07,topleft,train,train,train
4456,t312,images/t312/EOKjauEgNy.JPG,2016-07-07,topleft,train,train,train
4457,t312,images/t312/nKFbiFVzwq.JPG,2016-07-07,left,train,train,test
4458,t312,images/t312/EmaIZuLveD.JPG,2016-07-07,right,train,train,test
4459,t312,images/t312/uzpDfuwTaf.JPG,2016-07-07,left,train,train,test
4460,t312,images/t312/dTbIlAxcJQ.JPG,2016-07-07,topright,train,train,train
7089,t313,images/t313/qlKVDCOrwg.JPG,2016-07-07,left,train,train,train
7090,t313,images/t313/qXEGxhkZtC.JPG,2016-07-07,left,train,train,train
7091,t313,images/t313/ordxDPzAwI.JPG,2016-07-07,left,train,train,train
7092,t313,images/t313/xLHwbNOpYv.JPG,2016-07-07,right,train,train,train
7093,t313,images/t313/KTIhtrmBxC.JPG,2016-07-07,left,train,train,test
7094,t313,images/t313/xaJJxsipVe.JPG,2016-07-07,right,train,train,train
7095,t313,images/t313/iAYtAvNIHa.JPG,2016-07-07,left,train,train,train
7096,t313,images/t313/zSwKuFfAzF.JPG,2016-07-07,top,train,train,val
5460,t314,images/t314/wSOaBQtKUQ.JPG,2016-07-07,topright,train,train,train
5461,t314,images/t314/rFlururSWP.JPG,2016-07-07,right,train,train,train
5462,t314,images/t314/FIVaSdgmtA.JPG,2016-07-07,left,train,train,val
5463,t314,images/t314/WvnRqoJOoU.JPG,2016-07-07,topright,train,train,train
5464,t314,images/t314/UMDrLasDBJ.JPG,2016-07-07,topright,train,train,train
5465,t314,images/t314/sZxjcaRKns.JPG,2016-07-07,top,train,train,test
5466,t314,images/t314/wjoOufsGLw.JPG,2016-07-07,left,train,train,val
5467,t314,images/t314/FPfRHlHmyY.JPG,2016-07-07,right,train,train,test
5468,t314,images/t314/SuhcXdmKWN.JPG,2016-07-07,top,train,train,train
5469,t314,images/t314/ZZExipejqR.JPG,2016-07-07,right,train,train,val
5470,t314,images/t314/fZYzAOdHje.JPG,2016-07-07,topleft,train,train,train
5471,t314,images/t314/PDHUZLzMRp.JPG,2016-07-07,topright,train,train,train
5472,t314,images/t314/ksYJKFQTyI.JPG,2016-07-07,topright,train,train,val
5473,t314,images/t314/yknFKRGVMq.JPG,2016-07-07,top,train,train,train
5474,t314,images/t314/GsgEZaqWiM.JPG,2016-07-07,topright,train,train,train
5475,t314,images/t314/BYsKimZoxi.JPG,2016-07-10,topright,train,test,train
5476,t314,images/t314/mxKISXPPLE.JPG,2016-07-10,topright,train,test,train
5477,t314,images/t314/MJufYXjieW.JPG,2016-07-10,right,train,test,train
5479,t314,images/t314/BnTImdqmLS.JPG,2016-07-10,right,train,test,train
5480,t314,images/t314/obVrzIbLsR.JPG,2016-07-10,left,train,test,val
5481,t314,images/t314/fTtbMeTqAN.JPG,2016-07-10,left,train,test,train
7477,t315,images/t315/lXPtQFctVT.JPG,2016-07-08,left,train,train,test
7478,t315,images/t315/bebODSiCMU.JPG,2016-07-08,left,train,train,test
7479,t315,images/t315/RqWFwiFOqX.JPG,2016-07-08,top,train,train,train
7480,t315,images/t315/eHYXAicCXZ.JPG,2016-07-08,topright,train,train,test
7481,t315,images/t315/dKcCajtqQy.JPG,2016-07-08,topright,train,train,train
7482,t315,images/t315/iqDTNWJcTI.JPG,2016-07-08,top,train,train,train
7483,t315,images/t315/fPbklIvDax.JPG,2016-07-08,topright,train,train,train
5338,t316,images/t316/sNtkhllheN.JPG,2016-07-08,right,train,train,train
5339,t316,images/t316/tczsQjklLa.JPG,2016-07-08,right,train,train,train
5340,t316,images/t316/eydCVwuROq.JPG,2016-07-08,topright,train,train,train
5341,t316,images/t316/tlccQxlnna.JPG,2016-07-08,right,train,train,train
5342,t316,images/t316/GtsRyIfqRZ.JPG,2016-07-08,right,train,train,test
5343,t316,images/t316/mvTNqqivEB.JPG,2016-07-08,right,train,train,test
5344,t316,images/t316/nbudzkzeYB.JPG,2020-07-09,left,test,test,test
5345,t316,images/t316/jhXxStccUl.JPG,2020-07-09,right,test,test,train
5346,t316,images/t316/pAanHEMObz.JPG,2020-07-09,right,test,test,train
5347,t316,images/t316/FmPjgSiGjD.JPG,2020-07-09,right,test,test,train
5348,t316,images/t316/bkbKzOxPZX.JPG,2020-07-09,left,test,test,train
5349,t316,images/t316/XtbqpJMSFq.JPG,2020-07-09,left,test,test,test
5350,t316,images/t316/ZtTiOOVeBq.JPG,2020-07-09,top,test,test,train
5351,t316,images/t316/vOIlUQrBXM.JPG,2020-07-09,right,test,test,train
5352,t316,images/t316/pHzLaPRMoU.JPG,2020-07-09,top,test,test,val
5353,t316,images/t316/GtbDoVRger.JPG,2020-07-09,topright,test,test,train
5354,t316,images/t316/HWWYnhbOpm.JPG,2020-07-09,topright,test,test,train
5355,t316,images/t316/meinqpTzuk.JPG,2020-07-09,topleft,test,test,val
5356,t316,images/t316/NBmIXTmcci.JPG,2020-07-09,left,test,test,train
5357,t316,images/t316/NSCsguHWLG.JPG,2020-07-09,topleft,test,test,train
5358,t316,images/t316/fYmGtumfmn.JPG,2020-07-09,right,test,test,train
5359,t316,images/t316/hjwJtjaPHQ.JPG,2020-07-09,topright,test,test,train
5360,t316,images/t316/BTNRBecbiR.JPG,2020-07-09,top,test,test,train
5361,t316,images/t316/xhPMJTAVJG.JPG,2020-07-09,topleft,test,test,train
5362,t316,images/t316/CXbovMqBcX.JPG,2020-07-09,top,test,test,train
4105,t317,images/t317/qCFqlMsEie.JPG,2016-07-08,left,train,train,train
4106,t317,images/t317/FFnDUjCknW.JPG,2016-07-08,topright,train,train,train
4107,t317,images/t317/tUgmXQqrru.JPG,2016-07-08,left,train,train,test
4108,t317,images/t317/dbqMbKLfAN.JPG,2016-07-08,topright,train,train,train
4109,t317,images/t317/oLUKmXHVGh.JPG,2016-07-08,topright,train,train,train
4110,t317,images/t317/jTxqXpqgrJ.JPG,2016-07-08,left,train,train,val
4111,t317,images/t317/ekjmBkmolv.JPG,2016-07-08,left,train,train,train
4112,t317,images/t317/llAsGZXszd.JPG,2016-07-08,top,train,train,test
4113,t317,images/t317/YWGhUdjthy.JPG,2016-07-08,top,train,train,train
4114,t317,images/t317/jcnydjUqkd.JPG,2016-07-08,topright,train,train,test
4115,t317,images/t317/SDCoAsXdkr.JPG,2016-07-08,topright,train,train,train
4116,t317,images/t317/BZBVMDfQQj.JPG,2016-07-08,topleft,train,train,train
5482,t318,images/t318/fKRZKXNwRO.JPG,2016-07-08,left,train,train,train
5483,t318,images/t318/QfhpTpQwzc.JPG,2016-07-08,right,train,train,test
5484,t318,images/t318/jHSnBDdOAO.JPG,2016-07-08,top,train,train,val
5485,t318,images/t318/jzTuaHauCO.JPG,2016-07-08,left,train,train,train
5486,t318,images/t318/EjryRJBKnz.JPG,2016-07-08,left,train,train,train
5487,t318,images/t318/zcGbhsHWqo.JPG,2016-07-08,topright,train,train,val
5488,t318,images/t318/pmfzGZeDLu.JPG,2016-07-08,right,train,train,test
5489,t318,images/t318/XEnIRrcIIs.JPG,2016-07-08,top,train,train,train
5490,t318,images/t318/kRtWYQMhqf.JPG,2016-07-08,left,train,train,train
5491,t318,images/t318/htFydImDXW.jpg,2019-06-15,right,val,test,train
5492,t318,images/t318/HWAOZPhOZe.jpg,2019-06-15,left,val,test,train
5493,t318,images/t318/iQAViBtOJM.jpg,2019-06-15,top,val,test,test
5494,t318,images/t318/LVEXCcZMFv.jpg,2019-06-15,right,val,test,train
5495,t318,images/t318/vRSXXnrYrL.jpg,2019-06-15,left,val,test,train
5496,t318,images/t318/bbxhOnYgMS.jpg,2019-06-15,left,val,test,train
5497,t318,images/t318/xLxPLFvKfJ.jpg,2019-06-15,left,val,test,train
4291,t319,images/t319/AbzUzZbSrN.JPG,2016-07-08,topleft,train,train,test
4292,t319,images/t319/wxQCQxzbUj.JPG,2016-07-08,right,train,train,test
4293,t319,images/t319/oGUBmiCKBx.JPG,2016-07-08,topright,train,train,train
4294,t319,images/t319/PCcXaOHawl.JPG,2016-07-08,right,train,train,val
4295,t319,images/t319/wsvpwPRpOw.JPG,2016-07-08,left,train,train,train
4296,t319,images/t319/FVvQlnaXPq.JPG,2016-07-08,topleft,train,train,train
4297,t319,images/t319/HqfDisuBjV.JPG,2016-07-08,topright,train,train,test
4298,t319,images/t319/vvaAPxtsOR.jpeg,2021-06-22,right,test,val,train
4299,t319,images/t319/nFdsYvlhFF.jpeg,2021-06-22,right,test,val,train
4300,t319,images/t319/PnuGfSqHMt.jpeg,2021-06-22,right,test,val,train
4301,t319,images/t319/YTpiCbzqSm.jpeg,2021-06-22,right,test,val,val
4302,t319,images/t319/TtSNLHYhRg.jpeg,2021-06-22,right,test,val,train
4303,t319,images/t319/pbqGtJXJwr.jpeg,2021-06-22,right,test,val,train
4304,t319,images/t319/xSLGfnsERK.jpeg,2021-06-22,right,test,val,train
4305,t319,images/t319/ifeJrPkgzX.jpeg,2021-06-22,left,test,val,train
4306,t319,images/t319/DGTvIaVsJS.jpeg,2021-06-22,right,test,val,train
4307,t319,images/t319/YuQQJQsfGA.jpeg,2021-06-22,right,test,val,train
4308,t319,images/t319/xhhIHpgmCT.jpeg,2021-06-22,left,test,val,train
4309,t319,images/t319/uWuFyQPLoA.jpeg,2021-06-22,left,test,val,train
4310,t319,images/t319/aeBLlljEAh.jpeg,2021-06-22,left,test,val,val
4311,t319,images/t319/ufOCkFKxEO.jpg,2019-06-15,topright,val,test,train
4312,t319,images/t319/zkvlQIpyqF.jpg,2019-06-15,topright,val,test,train
4313,t319,images/t319/xJMRkrRlQD.jpg,2019-06-15,left,val,test,train
4314,t319,images/t319/noOKFNqYcb.jpg,2019-06-15,topright,val,test,test
4315,t319,images/t319/fxcXSklpnT.jpg,2019-06-15,topleft,val,test,test
4316,t319,images/t319/pWIAvBhXAH.jpg,2019-06-15,left,val,test,test
4317,t319,images/t319/gnVHHuAHAa.jpg,2019-06-15,top,val,test,train
4001,t320,images/t320/eNPWUagKkx.JPG,2016-07-11,left,train,train,val
4002,t320,images/t320/JXqnfzkZkG.JPG,2016-07-11,topright,train,train,test
4003,t320,images/t320/umVsMawJDz.JPG,2016-07-11,topright,train,train,train
4004,t320,images/t320/posYtGLbeh.JPG,2016-07-11,topright,train,train,train
4005,t320,images/t320/kQFCfaLwKE.JPG,2016-07-11,right,train,train,train
4006,t320,images/t320/ezFDNEZuDS.JPG,2016-07-11,topright,train,train,train
4007,t320,images/t320/CRBxOcwhFj.JPG,2016-07-11,left,train,train,train
4008,t320,images/t320/cWKlKRkgVQ.JPG,2016-07-11,left,train,train,test
4009,t320,images/t320/JwlgxVmysf.JPG,2016-07-11,right,train,train,train
3732,t321,images/t321/KlkBHyGRWi.JPG,2016-07-13,top,train,train,train
3733,t321,images/t321/TjYNVddUqK.JPG,2016-07-13,topright,train,train,train
3734,t321,images/t321/ErGiXkzwXJ.JPG,2016-07-13,top,train,train,train
3735,t321,images/t321/GbGCBmWvJC.JPG,2016-07-13,right,train,train,test
3736,t321,images/t321/MenvkLpCke.JPG,2016-07-13,topright,train,train,train
3737,t321,images/t321/FiMwMXEJAm.JPG,2016-07-13,topright,train,train,train
3738,t321,images/t321/QMgIXIfCbO.JPG,2016-07-13,top,train,train,train
3739,t321,images/t321/JDbjgShcLE.JPG,2016-07-13,top,train,train,train
3740,t321,images/t321/oYKVPIkrOm.JPG,2016-07-13,topright,train,train,test
3741,t321,images/t321/rayxKDwarv.JPG,2016-07-13,topright,train,train,train
141,t322,images/t322/KaiyTKOtJY.JPG,2016-08-15,topleft,train,train,train
142,t322,images/t322/nCNraXVpqX.JPG,2016-08-15,left,train,train,train
143,t322,images/t322/AaNTfozqoD.JPG,2016-08-15,topright,train,train,val
144,t322,images/t322/YdvnHdLtoV.JPG,2016-08-15,topright,train,train,train
145,t322,images/t322/uTlRjAUvDK.JPG,2016-08-15,topright,train,train,train
146,t322,images/t322/TMNatgUGSE.JPG,2016-08-15,left,train,train,train
147,t322,images/t322/fmSIXIuiOz.JPG,2016-09-11,topleft,train,train,train
148,t322,images/t322/BSAuBxDiwT.JPG,2016-09-11,topright,train,train,train
149,t322,images/t322/zlJPRQEfty.JPG,2016-09-11,top,train,train,train
150,t322,images/t322/TBaIdGIYhA.JPG,2016-09-11,topright,train,train,train
151,t322,images/t322/bODamRBsCw.JPG,2016-09-11,topright,train,train,test
152,t322,images/t322/uZsXzTRrjl.JPG,2016-09-11,topleft,train,train,train
153,t322,images/t322/rwJdqChMVc.JPG,2020-07-12,right,test,train,train
154,t322,images/t322/CfTUBQkKQz.JPG,2020-07-12,front,test,train,test
156,t322,images/t322/sFftyowyqM.JPG,2020-07-12,topleft,test,train,train
157,t322,images/t322/WTLRjfyoIi.JPG,2020-07-12,right,test,train,train
158,t322,images/t322/nLpeUnNkvY.JPG,2020-07-12,right,test,train,test
159,t322,images/t322/kxCeTyXKqe.JPG,2020-07-12,left,test,train,train
160,t322,images/t322/EpVFQDwjZJ.JPG,2020-07-12,right,test,train,val
161,t322,images/t322/CxnAjvhEan.JPG,2020-07-12,front,test,train,test
162,t322,images/t322/zImXjMdGHo.JPG,2020-07-12,left,test,train,train
163,t322,images/t322/NATbakFrVY.JPG,2020-07-12,right,test,train,test
164,t322,images/t322/gMRtyHvRDq.JPG,2020-07-12,left,test,train,train
165,t322,images/t322/EgnDweBzFQ.JPG,2020-07-12,right,test,train,train
166,t322,images/t322/OWXOMBmGrB.JPG,2020-07-12,right,test,train,train
167,t322,images/t322/ZmsAkRJRlA.JPG,2020-07-12,top,test,train,train
168,t322,images/t322/oiaRsiJXrT.JPG,2017-06-11,left,train,train,train
169,t322,images/t322/ChKobJnnCk.JPG,2017-06-11,top,train,train,test
170,t322,images/t322/HHEYVKdQsP.JPG,2017-06-11,topleft,train,train,train
171,t322,images/t322/SUlvTiCoSI.JPG,2017-06-11,top,train,train,test
172,t322,images/t322/UllHQBGxmK.JPG,2017-06-11,right,train,train,test
173,t322,images/t322/eEwpDfcMbU.JPG,2017-06-11,topright,train,train,test
174,t322,images/t322/QUDcOQZERC.JPG,2017-06-11,left,train,train,test
175,t322,images/t322/SAwOgVGuvk.JPG,2017-06-11,right,train,train,train
176,t322,images/t322/bCxAbyhDjb.JPG,2017-06-11,left,train,train,train
178,t322,images/t322/OQaRZRZhGm.JPG,2017-06-11,topright,train,train,train
179,t322,images/t322/ehLSjJkNrd.JPG,2017-06-11,topright,train,train,train
180,t322,images/t322/JPwTeYoJqC.JPG,2017-06-11,topright,train,train,train
181,t322,images/t322/lObXMrACnx.JPG,2017-06-11,topright,train,train,train
182,t322,images/t322/apzVNXjKkl.JPG,2017-06-11,topleft,train,train,train
183,t322,images/t322/XXFhNsFxAM.jpeg,2021-06-24,left,test,val,train
184,t322,images/t322/rTVraxGhIq.jpeg,2021-06-24,left,test,val,val
185,t322,images/t322/uYhYaNxsmV.jpeg,2021-06-24,left,test,val,train
186,t322,images/t322/yuQvRfNPoY.jpeg,2021-06-24,right,test,val,train
187,t322,images/t322/jIVlbpPKNh.jpeg,2021-06-24,right,test,val,train
188,t322,images/t322/XNxWqrqdNz.jpeg,2021-06-24,left,test,val,test
189,t322,images/t322/ZOXmfQkIIV.jpeg,2021-06-24,left,test,val,train
191,t322,images/t322/UDLCJPcMfU.jpeg,2021-06-24,topleft,test,val,train
192,t322,images/t322/XlBDCfaFID.jpeg,2021-06-24,right,test,val,train
193,t322,images/t322/eZpYBeOfXN.jpeg,2021-06-24,right,test,val,train
195,t322,images/t322/JeTLmGwYVb.jpeg,2021-06-24,left,test,val,train
196,t322,images/t322/UNOrlFmLQj.JPG,2018-07-06,topleft,train,train,train
197,t322,images/t322/CGOeMtmFZp.JPG,2018-07-06,topleft,train,train,train
198,t322,images/t322/KUbVejDmgu.JPG,2018-07-06,left,train,train,train
199,t322,images/t322/FYMOxdiMzO.JPG,2018-07-06,left,train,train,train
200,t322,images/t322/aZSnUUuSLW.jpg,2019-06-18,right,val,train,train
202,t322,images/t322/YEUbgjtPnk.jpg,2019-06-18,topright,val,train,train
203,t322,images/t322/hPCCCrxQNf.jpg,2019-06-18,topleft,val,train,train
205,t322,images/t322/OfuKaPCZmT.jpg,2019-06-18,right,val,train,train
206,t322,images/t322/JHfirqNoWD.jpg,2019-06-18,top,val,train,train
207,t322,images/t322/sprUzaHJcx.jpg,2019-06-18,right,val,train,train
208,t322,images/t322/VwDoNAwXkz.jpg,2019-06-18,topleft,val,train,val
209,t322,images/t322/RmAFBMEEcO.JPG,2019-09-02,left,val,train,val
210,t322,images/t322/aVIbiOZIBH.JPG,2019-09-02,left,val,train,train
211,t322,images/t322/WTipdUutVO.JPG,2019-09-02,right,val,train,train
212,t322,images/t322/YvLzDYctbw.JPG,2019-09-02,left,val,train,train
